,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
393,RT @OCEARCH: Blue sharks MacAttack and Don are up and pinging! https://t.co/cZx0YnfgKe   #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https://t.co/Q687Y6fOn8,FALSE,0,NA,2/2/2017 13:44,FALSE,NA,8.27151E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",raykelly735,9,TRUE,FALSE,NA,NA
394,RT @OCEARCH: Blue sharks MacAttack and Don are up and pinging! https://t.co/cZx0YnfgKe   #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https://t.co/Q687Y6fOn8,FALSE,0,NA,2/2/2017 13:28,FALSE,NA,8.27147E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisOCEARCH,9,TRUE,FALSE,NA,NA
395,RT @MicroWavesSci: Pinging @PCIntroBioLabs. This is why microbes are the best. Better than the rest. @JRichardson_44 https://t.co/rDXd6nyKSl,FALSE,0,NA,2/2/2017 12:47,FALSE,NA,8.27136E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PCFriars1993,2,TRUE,FALSE,NA,NA
396,someones motherfucking iphone keeps pinging in a place where people are trying to fucking study and its SO loud im about to yell at her,FALSE,0,NA,2/2/2017 12:29,FALSE,NA,8.27132E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",noirbyeol,0,FALSE,FALSE,NA,NA
397,RT @PeterHanson89: Favourite 'super Frank' moment undoubtedly @L_Alexander20 yelling 'LAMPARD' before pinging one in from 25 yards versus @…,FALSE,0,NA,2/2/2017 12:21,FALSE,NA,8.2713E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Adz_Green,2,TRUE,FALSE,NA,NA
398,@wylie_carrie I did that for all my apps so it's not pinging off when I'm trying to work,FALSE,1,wylie_carrie,2/2/2017 12:14,FALSE,8.27126E+17,8.27128E+17,2279419576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",larkandlily,0,FALSE,FALSE,NA,NA
399,@UoMLEL pinging @suzyjstyles for the citation on that slide ;),FALSE,2,UoMLEL,2/2/2017 12:10,FALSE,8.27127E+17,8.27127E+17,1858073413,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",superlinguo,0,FALSE,FALSE,NA,NA
400,@jamesbdale pinging drives from the edge of boxes since 2001.,FALSE,1,jamesbdale,2/2/2017 12:00,FALSE,8.27123E+17,8.27125E+17,43542360,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nickpenno,0,FALSE,FALSE,NA,NA
401,im actually pinging off all these cold nd flu tablets,FALSE,1,NA,2/2/2017 11:51,FALSE,NA,8.27122E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgiepatty,0,FALSE,FALSE,NA,NA
402,Love this! Great work Laura. Pinging Kate @how_IC_it - your channels chooser is in the wild :) https://t.co/09cTX18ulg,FALSE,9,NA,2/2/2017 11:51,FALSE,NA,8.27122E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AllthingsIC,0,FALSE,FALSE,NA,NA
403,"@Mousefan98 @Shark_Tracker @OCEARCH @HonestyIsG0lden @hyland_teach @linds4fins @PeggytheShark Thanks my friend
Z pinging is a weird feeling",FALSE,1,Mousefan98,2/2/2017 11:45,FALSE,8.27108E+17,8.27121E+17,416341221,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MakoSharkOscar,0,FALSE,FALSE,NA,NA
404,"RT @EvoMRI: Pinging @wikimedianorge @wikimedia_mx @wikimediaat
Looking 4 cases like https://t.co/pclTBgqQw9 &amp; strategies to handle them
@cr…",FALSE,0,NA,2/2/2017 11:45,FALSE,NA,8.27121E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WikimediaNorge,1,TRUE,FALSE,NA,NA
405,Pinging @wm_au @CC_Aotearoa - know of cases where CC0 might be problematic for research data?… https://t.co/p4eTOimSxR,FALSE,0,NA,2/2/2017 11:43,TRUE,NA,8.2712E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EvoMRI,0,FALSE,FALSE,NA,NA
406,RT @PeterHanson89: Favourite 'super Frank' moment undoubtedly @L_Alexander20 yelling 'LAMPARD' before pinging one in from 25 yards versus @…,FALSE,0,NA,2/2/2017 11:41,FALSE,NA,8.2712E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",L_Alexander20,2,TRUE,FALSE,NA,NA
407,Favourite 'super Frank' moment undoubtedly @L_Alexander20 yelling 'LAMPARD' before pinging one in from 25 yards versus @AWas29 on #FIFA,FALSE,1,NA,2/2/2017 11:40,FALSE,NA,8.27119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterHanson89,2,FALSE,FALSE,NA,NA
408,"Pinging @wikimedianorge @wikimedia_mx @wikimediaat
Looking 4 cases like https://t.co/pclTBgqQw9 &amp; strategies to handle them
@creativecommons",FALSE,0,EvoMRI,2/2/2017 11:31,FALSE,8.24652E+17,8.27117E+17,15132914,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EvoMRI,1,FALSE,FALSE,NA,NA
409,Hagen Kristyn and I are pinging and making friends with a 49 year old lady at circular quay.,FALSE,4,NA,2/2/2017 11:07,FALSE,NA,8.27111E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caitlinjulie__,0,FALSE,FALSE,NA,NA
410,Figured your in with a chance coz 5mins don't go by without your phone pinging.,FALSE,0,NA,2/2/2017 10:42,FALSE,NA,8.27105E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mulho_g,0,FALSE,FALSE,NA,NA
411,@seantraynorrr swear to god am pinging after a bowl in the morning,FALSE,1,seantraynorrr,2/2/2017 10:37,FALSE,8.27102E+17,8.27104E+17,72017936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MasonJarvis,0,FALSE,FALSE,NA,NA
412,@Stop007org Have the same thing hearing the pinging sounds on foil.,FALSE,0,Stop007org,2/2/2017 10:30,FALSE,8.26917E+17,8.27102E+17,7.99602E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wishcouldfly,0,FALSE,FALSE,NA,NA
413,"@EsotericPhoenix I think you're pinging me on the old number. If you're home this evening, can I drop by?  @TheGhostRider31",FALSE,0,EsotericPhoenix,2/2/2017 10:23,FALSE,8.2705E+17,8.271E+17,68085362,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EinsteinReload,0,FALSE,FALSE,NA,NA
414,how have I only just realised that at the end of the Girl That I Met On The Internet video girli says 'still pinging a bit' <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,FALSE,2,NA,2/2/2017 9:31,FALSE,NA,8.27087E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",electrangel,0,FALSE,FALSE,NA,NA
415,@crowdedworlds Thanks for pinging back.<ed><U+00A0><U+00BD><ed><U+00B9><U+0082>#bombALLthemolemen,FALSE,2,crowdedworlds,2/2/2017 9:24,FALSE,8.27083E+17,8.27085E+17,1918903644,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CrypticHybrid,0,FALSE,FALSE,NA,NA
416,"@FiveTrenchcoats Honestly, if people are SPAMMING to get in, it sounds JUST like the PGO launch. Too many clients pinging the servers.",FALSE,1,FiveTrenchcoats,2/2/2017 8:53,FALSE,8.27077E+17,8.27078E+17,1884165750,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vingspann,0,FALSE,FALSE,NA,NA
417,"My phone was literally pinging while I was sleep, I'm so salty I went to sleep  at 9:30<ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2/2/2017 8:18,FALSE,NA,8.27069E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juiceydan_,0,FALSE,FALSE,NA,NA
418,"I don't know if it's the same time for us, but in case it is, pinging @satellitetrash @shunkurosakis @LuluObsidian !!!",FALSE,2,sharkcaesar,2/2/2017 7:24,FALSE,8.27055E+17,8.27055E+17,1705573458,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharkcaesar,0,FALSE,FALSE,NA,NA
419,ROLL UP! Simply Follow and Retweet to win Martin Scorsese's flunk-pinging Beige Syrup Sluicing for your home https://t.co/kLwsmbVDUN,FALSE,0,NA,2/2/2017 7:19,FALSE,NA,8.27054E+17,NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",RealB0tSpotter,0,FALSE,FALSE,NA,NA
420,RT @ExhailVG: That one dude who won't stop pinging. https://t.co/lM7nfNVxFN,FALSE,0,NA,2/2/2017 7:10,FALSE,NA,8.27051E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JordyLentjes,2,TRUE,FALSE,NA,NA
421,"@Lowarghh it will probably surpass the official design, amazing job. Also pinging @GungHo_America again!",FALSE,0,Lowarghh,2/2/2017 6:58,FALSE,8.26939E+17,8.27048E+17,43040084,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",verasaur,0,FALSE,FALSE,NA,NA
422,Captain Leon Smith is expecting his phone to be pinging with advisory messages from Murray's home in Surrey,FALSE,0,NA,2/2/2017 6:13,FALSE,NA,8.27037E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",omodia4real,0,FALSE,FALSE,NA,NA
423,"RT @vfm_5411: Every time I spot another article about a guy beat up for being a Trump supporter and called a ""nazi"" - I'm pinging @mitchell…",FALSE,0,NA,2/2/2017 5:52,FALSE,NA,8.27032E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DerekThornton71,2,TRUE,FALSE,NA,NA
424,"RT @vfm_5411: Every time I spot another article about a guy beat up for being a Trump supporter and called a ""nazi"" - I'm pinging @mitchell…",FALSE,0,NA,2/2/2017 5:51,FALSE,NA,8.27032E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GlomarResponder,2,TRUE,FALSE,NA,NA
425,"Every time I spot another article about a guy beat up for being a Trump supporter and called a ""nazi"" - I'm pinging @mitchellvii",FALSE,3,NA,2/2/2017 5:50,FALSE,NA,8.27031E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vfm_5411,2,FALSE,FALSE,NA,NA
426,Ubuntu laptop's WiFi was super unreliable. Solution was to turn off wireless-N capability. Pinging Google now takes 75ms instead of &gt;5000ms!,FALSE,0,NA,2/2/2017 4:56,FALSE,NA,8.27018E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_1134,0,FALSE,FALSE,NA,NA
427,"@GamingAndPandas ""computer, show me all mobile phones pinging in the area and list the names""",FALSE,0,GamingAndPandas,2/2/2017 4:48,FALSE,8.27015E+17,8.27016E+17,248478594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BurritoAvenger,0,FALSE,FALSE,NA,NA
428,"@fancy_hills Are there any original thoughts in that head of yours, or do you parrot talking points all day pinging from the echo chamber?",FALSE,0,fancy_hills,2/2/2017 4:31,FALSE,8.26811E+17,8.27011E+17,7.51286E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jpmzo,0,FALSE,FALSE,NA,NA
429,"@LorettaRyan @WhaleSharkRocky @OCEARCH @HelenTheShark @RockStarLydia Rocky is a rock star of pinging, new found love for whale sharks",FALSE,9,LorettaRyan,2/2/2017 4:06,FALSE,8.26948E+17,8.27005E+17,299098538,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SWestler,0,FALSE,FALSE,NA,NA
430,RT @PixylWorld: https://t.co/J5ibkK6MYx  Make Fun 2D Video Games for Beginners using #stencyl: 36 - Pinging Bricks &amp; Winning #indiegamelove…,FALSE,0,NA,2/2/2017 3:39,FALSE,NA,8.26998E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PixylWorld,2,TRUE,FALSE,NA,NA
431,@Adz_Halo @BZllRK I used to get that on nbn FTTP pinging Melb tho not Syd,FALSE,1,Adz_Halo,2/2/2017 3:31,FALSE,8.26996E+17,8.26996E+17,3497128166,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tophhh,0,FALSE,FALSE,NA,NA
432,@andrearitsu just pinging you on my previous tweet since you also like mimics,FALSE,0,andrearitsu,2/2/2017 2:59,FALSE,8.26988E+17,8.26988E+17,61850799,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",FierceGlomps,0,FALSE,FALSE,NA,NA
433,Nothing worse than your bed sheet pinging off whilst your trying to get to sleep,FALSE,0,NA,2/2/2017 2:56,FALSE,NA,8.26988E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anniewyldx,0,FALSE,FALSE,NA,NA
434,@jsttledger I didn't like seeing him so far back the pitch at times til he started pinging balls over the top <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> serious baller <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,1,jsttledger,2/2/2017 2:55,FALSE,8.26975E+17,8.26987E+17,1355337932,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aylwardmark91,0,FALSE,FALSE,NA,NA
435,"A1: anytime I step into a classroom, my radar is pinging- Who is my hot spot? And what can I do to help?! #txed",FALSE,5,NA,2/2/2017 2:38,FALSE,NA,8.26983E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SIOWehmeyer,0,FALSE,FALSE,NA,NA
436,RT @MicroWavesSci: Pinging @PCIntroBioLabs. This is why microbes are the best. Better than the rest. @JRichardson_44 https://t.co/rDXd6nyKSl,FALSE,0,NA,2/2/2017 2:35,FALSE,NA,8.26982E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PCIntroBioLabs,2,TRUE,FALSE,NA,NA
437,Pinging @PCIntroBioLabs. This is why microbes are the best. Better than the rest. @JRichardson_44 https://t.co/rDXd6nyKSl,FALSE,1,NA,2/2/2017 2:34,FALSE,NA,8.26982E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MicroWavesSci,2,FALSE,FALSE,NA,NA
438,RT @ExhailVG: That one dude who won't stop pinging. https://t.co/lM7nfNVxFN,FALSE,0,NA,2/2/2017 2:31,FALSE,NA,8.26981E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CarePackageVG,2,TRUE,FALSE,NA,NA
439,That one dude who won't stop pinging. https://t.co/lM7nfNVxFN,FALSE,17,NA,2/2/2017 2:31,FALSE,NA,8.26981E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ExhailVG,2,FALSE,FALSE,NA,NA
440,RT @OCEARCH: Blue sharks MacAttack and Don are up and pinging! https://t.co/cZx0YnfgKe   #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https://t.co/Q687Y6fOn8,FALSE,0,NA,2/2/2017 2:17,FALSE,NA,8.26978E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sunflowerqueenx,9,TRUE,FALSE,NA,NA
441,"I made a new ready-to-use Twitter widget for Canvas, this time w/ @OUDaily tweets; pinging @danabranham, big thanks… https://t.co/uMUOAppm0G",FALSE,0,NA,2/2/2017 2:05,TRUE,NA,8.26975E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OnlineCrsLady,0,FALSE,FALSE,NA,NA
442,"@volatilesublime Oh, thank you for pinging me! I like hearing from you.",FALSE,0,yayfrens,2/2/2017 1:55,FALSE,8.26843E+17,8.26972E+17,2999987369,"<a href=""http://www.sibylmoon.com/"" rel=""nofollow"">YayFrens</a>",yayfrens,0,FALSE,FALSE,NA,NA
443,@RichardMNephew I've been having this discussion since around 2002!  Thanks for pinging back.,FALSE,0,RichardMNephew,2/2/2017 1:51,FALSE,8.2697E+17,8.26971E+17,3130919615,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheDexterClaw,0,FALSE,FALSE,NA,NA
444,@_brand0nmichael Pinging @UbiAustralia!,FALSE,0,_brand0nmichael,2/2/2017 1:45,FALSE,8.2697E+17,8.2697E+17,198894178,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Stevivor,0,FALSE,FALSE,NA,NA
445,"pinging @upthere peeps

https://t.co/LV5GkVAfAw",FALSE,2,NA,2/2/2017 1:27,FALSE,NA,8.26965E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vhmth,0,FALSE,FALSE,NA,NA
446,@ATTCares Should i just keep pinging this account until someone responds?,FALSE,0,ATTCares,2/2/2017 1:15,FALSE,8.26958E+17,8.26962E+17,62643312,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DotNetRussell,0,FALSE,FALSE,NA,NA
447,@Itani watch split if u ain't alresdy .. there is a good copy pinging round,FALSE,0,Itani,2/2/2017 1:05,FALSE,8.26959E+17,8.2696E+17,24096724,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alp27,0,FALSE,FALSE,NA,NA
448,no data for 2 weeks so here's to pinging off my neighbors wifi <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080>,FALSE,1,NA,2/2/2017 0:48,FALSE,NA,8.26955E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katelynnxo_,0,FALSE,FALSE,NA,NA
449,Could really do with pinging a football about right now,FALSE,0,NA,2/2/2017 0:35,FALSE,NA,8.26952E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TommyWills4,0,FALSE,FALSE,NA,NA
450,Pinging you to bump this thread to synergize on action items and confirm deliverables with all the stakeholders. It… https://t.co/l8KaRGsLlF,FALSE,19,NA,2/2/2017 0:21,TRUE,NA,8.26949E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Monkeyonstrike,0,FALSE,FALSE,NA,NA
451,RT @OCEARCH: Blue sharks MacAttack and Don are up and pinging! https://t.co/cZx0YnfgKe   #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https://t.co/Q687Y6fOn8,FALSE,0,NA,2/2/2017 0:21,FALSE,NA,8.26949E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jedda_the_Shark,9,TRUE,FALSE,NA,NA
452,@JTillqvist how do you make it give u the ingame measure + pinging?,FALSE,0,JTillqvist,2/2/2017 0:02,FALSE,8.26912E+17,8.26944E+17,418512321,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Artosis,0,FALSE,FALSE,NA,NA
453,"""there must be an actual issue here! there's like 20 different places i'm pinging from and all of them show some kind of loss!"" ~calm~",FALSE,0,FlakeJay,2/1/2017 23:55,FALSE,8.26942E+17,8.26942E+17,96906330,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FlakeJay,0,FALSE,FALSE,NA,NA
454,@72CRichardson @wes_foderingham throw it tae halliday for 2nd goal wen he was pinging decent balls up the lines ...guys hopeless,FALSE,1,72CRichardson,2/1/2017 23:54,FALSE,8.26941E+17,8.26942E+17,7.34804E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darrenno787,0,FALSE,FALSE,NA,NA
455,RT @OCEARCH: Blue sharks MacAttack and Don are up and pinging! https://t.co/cZx0YnfgKe   #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https://t.co/Q687Y6fOn8,FALSE,0,NA,2/1/2017 23:54,FALSE,NA,8.26942E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PeggytheShark,9,TRUE,FALSE,NA,NA
456,Phone is pinging all over the gaff with this beef; never felt so popular !,FALSE,0,NA,2/1/2017 23:29,FALSE,NA,8.26935E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattyBond007,0,FALSE,FALSE,NA,NA
457,@djmikepeters phew having no smartphone forgotten how nice it was not to have it pinging.......then suddenly remembered about stag do!,FALSE,1,djmikepeters,2/1/2017 23:26,FALSE,8.26774E+17,8.26935E+17,20821976,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hockeyforrest,0,FALSE,FALSE,NA,NA
458,@iftf pinging @sabrina_mutu thinking you might know of prospects @TheTownKitchen,FALSE,0,iftf,2/1/2017 23:09,FALSE,8.26212E+17,8.26931E+17,14620544,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
459,@DrBrookeRogers @jsargentr interesting on public health &amp; emergency preparedness -- pinging @slvrfnx fyi,FALSE,2,DrBrookeRogers,2/1/2017 22:59,FALSE,8.26908E+17,8.26928E+17,71599566,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
460,@joeeedoreyyy @jogisbogis @mikesanz19 no I'm trying to go to bed but my phone keeps pinging with shitty arsenal fans crawling back out!!,FALSE,0,joeeedoreyyy,2/1/2017 22:53,FALSE,8.26926E+17,8.26927E+17,2822498589,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sarahgoodman10,0,FALSE,FALSE,NA,NA
461,"@jogisbogis @joeeedoreyyy @mikesanz19 it's just I'm a little tired to be pinging shallow critic at each other, when arsenal are still shit!",FALSE,0,jogisbogis,2/1/2017 22:51,FALSE,8.26915E+17,8.26926E+17,4424555729,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sarahgoodman10,0,FALSE,FALSE,NA,NA
462,I'm streaming some rocket league over here https://t.co/qNtHuzQOfs :D pinging #WindowsInsiders,FALSE,1,NA,2/1/2017 22:50,FALSE,NA,8.26926E+17,NA,"<a href=""http://www.metrotwit.com/"" rel=""nofollow"">MetroTwit</a>",tomzorz_,0,FALSE,FALSE,NA,NA
463,Jonjo pinging balls over the top of the back four into the path of gayle is what I really miss! But win lose draw we still follow yaaanited,FALSE,0,NA,2/1/2017 22:49,FALSE,NA,8.26925E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobertAllen97,0,FALSE,FALSE,NA,NA
